Order_ID,Order_Date,Region,Product_Category,Sales_Rep,Sales_Amount,Quantity_Sold,Discount_Percentage,Customer_Rating,Company_Name
101217,2023-05-13,South,Groceries,Bob,8342.231650024474,6,0.19903125348948114,1.2731484575273253,Insight Corp
101218,2024-09-11,North,Furniture,Alice,4756.208052985615,6,0.3003200271561119,3.9442106296705153,Insight Corp
101219,2023-07-10,East,Furniture,Alice,5502.827519326058,1,0.4355053756732802,1.4209587054818789,Insight Corp
101220,2022-06-22,North,,David,,2,0.09662873742652583,3.9135842763343387,Insight Corp
101221,2024-05-20,South,Furniture,David,6386.866798794275,2,0.37079970364472903,1.4862580520852933,Insight Corp
101222,2023-03-11,North,Clothing,Charlie,5349.931372336069,3,0.49873236978099034,1.5271928081308674,Insight Corp
101223,2023-10-07,East,Electronics,Bob,4758.308769970999,5,0.01905879145756556,3.9077705791525825,Insight Corp
101224,2022-06-05,North,Electronics,Charlie,8036.042804568886,7,0.014774575505782594,2.3023668808076927,Insight Corp
101225,2022-06-22,South,Electronics,Charlie,4850.3595870286,1,0.34861967144107114,,Insight Corp
101226,2022-07-15,East,Clothing,Alice,4337.464843357279,3,0.22199289725056431,2.1656033084255295,Insight Corp
101227,2023-07-19,West,Electronics,David,4031.2265175589723,3,0.09158276096551438,3.3507363107786876,Insight Corp
101228,2022-09-25,South,Clothing,Alice,2409.795195939866,5,0.25897746847186087,3.02537309031365,Insight Corp
101229,2022-07-26,East,Clothing,Bob,6232.423628355745,7,0.4455988690466277,1.3153303805525098,Insight Corp
101230,2022-02-01,East,Clothing,Charlie,1477.8974043487601,7,0.26139617324769715,3.601060601167269,Insight Corp
101231,2022-11-30,West,Electronics,Bob,4991.415738642619,5,0.4700857112510607,4.018854503506189,Insight Corp
101232,2022-07-12,North,Groceries,David,4692.709048592922,6,0.28479391559788747,1.6316261016466154,Insight Corp
101233,2024-07-21,North,Electronics,David,8359.947788347172,6,0.09311259011799855,1.9198672388141542,Insight Corp
101234,2024-06-26,South,Electronics,Eva,2252.52315692956,3,0.41925705554864157,4.178434880553279,Insight Corp
101235,2024-05-05,West,Furniture,Bob,3648.345069523464,6,0.19004252456593584,2.8872564435402692,Insight Corp
101236,2022-09-09,North,Clothing,Alice,4795.855311977526,5,0.3018109394788671,2.3068486780527313,Insight Corp
101237,2022-01-06,West,,Bob,4703.705993796248,5,0.19655707794109084,2.301718208278663,Insight Corp
101238,2023-02-26,North,Furniture,Charlie,4175.683113784933,5,0.2124759773623861,4.874239088378158,Insight Corp
101239,2022-10-07,East,,David,4878.518135896749,5,0.08664380957807594,2.6486999511626115,Insight Corp
101240,2024-04-23,,Groceries,David,3110.655906695388,4,0.31286198455548525,3.9024854858025138,Insight Corp
101241,2024-06-29,West,Clothing,Bob,5535.789318492409,11,0.1580135545033925,1.9525330585881635,Insight Corp
101242,2024-03-04,East,Electronics,Bob,1517.7719868836325,4,0.17534608412689062,2.8956831919631094,Insight Corp
101243,2024-02-18,East,Clothing,Bob,4961.345966184114,8,0.09704886615848324,4.699464054330952,Insight Corp
101244,2022-04-01,East,Clothing,Charlie,4099.46495860464,4,0.17130358923677702,1.281847704385942,Insight Corp
101245,2022-11-12,West,Furniture,Charlie,6524.431914134953,5,0.4106708343032606,1.354264449040686,Insight Corp
101246,2024-08-01,South,Clothing,Alice,7632.966605949957,5,0.47721197433718054,3.6653923386979814,Insight Corp
101247,2022-04-08,South,Electronics,Bob,4503.421746874464,6,0.21982630967415,,Insight Corp
101248,2024-07-10,,Groceries,Alice,7086.088893712146,2,0.3744360747729229,2.8235285346948906,Insight Corp
101249,2022-09-18,West,Clothing,Eva,4525.8255790543835,6,0.4547680827976333,2.8005815184353353,Insight Corp
101250,2022-02-05,East,,Charlie,3550.8102153063646,9,0.12668231377543454,1.9362990738199022,Insight Corp
101251,2023-05-18,South,Clothing,David,7618.855448278429,8,0.0667876658047174,3.29337035149883,Insight Corp
101252,2023-05-27,West,Groceries,Eva,5781.16466710101,5,0.12165362311800643,3.4613712215115613,Insight Corp
101253,2024-05-14,South,,David,5006.657783914721,9,0.445179093360439,1.3448231103266135,Insight Corp
101254,2022-11-16,North,Furniture,Eva,6030.766212647973,6,0.15301466377370954,3.63088248612319,Insight Corp
101255,2022-04-08,South,Groceries,Alice,5411.322552695251,3,0.26287379829669827,4.452817515560124,Insight Corp
101256,2024-08-10,South,Clothing,Alice,4896.170888087723,8,0.4824910923446263,2.5923858372434734,Insight Corp
101257,2024-07-16,East,Clothing,Charlie,3010.3477590380053,3,0.23809138378333372,1.0462049729000982,Insight Corp
101258,2022-04-10,West,Furniture,David,4594.1948942581,3,0.1831228958944504,3.0401754947369413,Insight Corp
101259,2023-06-01,East,Furniture,Eva,5934.883135187709,6,0.4612057835340304,,Insight Corp
101260,2023-07-31,East,,Bob,4815.842861469784,6,0.0533076333963472,4.63026234570813,Insight Corp
101261,2023-08-31,East,Groceries,Bob,6353.488641695579,3,0.3539794830777577,2.781942422746695,Insight Corp
101262,2023-07-18,East,,Charlie,5575.4825358001835,3,0.21548337720546662,1.073094153340877,Insight Corp
101263,2024-09-18,East,Furniture,David,3682.7955228718897,7,0.39322453760043574,2.9046236051525307,Insight Corp
101264,2024-01-18,South,Electronics,Bob,3021.242063251814,4,0.23573203907732226,3.3055632360914116,Insight Corp
101265,2023-06-13,East,Electronics,Charlie,4764.232250104748,4,0.4153650186092208,4.626628955571004,Insight Corp
101266,2022-06-20,East,Clothing,Charlie,,7,0.21540515782482283,1.9010047554445944,Insight Corp
101267,2023-10-14,,,David,5504.482714432529,4,0.07758934753567359,3.290826318068543,Insight Corp
101268,2022-01-06,North,Clothing,Bob,3922.7935118559053,8,0.19941713355073176,3.1341494732255923,Insight Corp
101269,2024-08-28,South,Groceries,Bob,4076.9115113676844,4,0.06548146914126096,1.4304010511548118,Insight Corp
101270,2023-09-18,South,Groceries,Bob,6579.6045763923685,6,0.02837218605944236,4.846826544786435,Insight Corp
101271,2024-05-01,South,Electronics,Alice,5222.304452941847,2,0.12109455198190555,2.230463790292715,Insight Corp
101272,2024-05-23,East,Groceries,Bob,3945.9094018590604,6,0.20897580507451857,3.8963977080386876,Insight Corp
101273,2022-03-16,East,,Eva,5026.46271310253,6,0.0650710050234341,4.140214611983866,Insight Corp
101274,2022-09-22,East,Furniture,Alice,7068.366864502524,4,0.3469194789997319,3.759443479376482,Insight Corp
101275,2023-04-06,West,Electronics,Alice,5440.680032412084,7,0.3165949509230393,1.4725122327246591,Insight Corp
101276,2022-10-03,North,Electronics,Alice,5889.426214137695,2,0.402181810552565,2.5124324143435,Insight Corp
101277,2023-04-18,,Clothing,Alice,3871.648195208836,6,0.12095077696295237,4.315091100235915,Insight Corp
101278,2023-03-17,North,Groceries,Charlie,6539.629065701901,6,0.18916331195232017,4.290273823886511,Insight Corp
101279,2023-10-27,,,Eva,8477.153390695703,8,0.3294446877575643,1.9780760022165307,Insight Corp
101280,2024-01-09,,,David,,3,0.2032309923017379,3.1527964236096993,Insight Corp
101281,2022-10-03,East,Furniture,Bob,3227.159038442016,4,0.19203498194960922,4.281871296961111,Insight Corp
101282,2022-04-10,North,Furniture,Alice,5263.313365752722,4,0.17345951457848147,3.4511150018826537,Insight Corp
101283,2023-06-03,North,Furniture,David,6313.257574766616,5,0.24832236106693933,1.853416577501481,Insight Corp
101284,2024-03-23,East,Furniture,Charlie,4862.915491924608,2,0.20404634284711942,4.195278850356914,Insight Corp
101285,2024-03-28,South,Clothing,David,3420.190405936006,0,0.27361243568210314,4.325913687371932,Insight Corp
101286,2023-04-12,South,Furniture,Alice,,3,0.4935458870652927,4.675776553298485,Insight Corp
101287,2024-01-12,South,Groceries,Eva,5897.138409166182,5,0.24270931119421157,4.348897133316459,Insight Corp
101288,2023-03-29,West,,David,4389.452259580911,5,0.3875112023435579,3.5354781175695353,Insight Corp
101289,2023-01-26,North,Furniture,Alice,5910.882526632382,10,0.3342434035317682,2.8607071190184485,Insight Corp
101290,2023-10-25,North,Furniture,Alice,,7,0.2785574741977546,4.991871642363895,Insight Corp
101291,2023-03-03,North,Electronics,Bob,5360.3459386556715,5,0.3693486047654391,4.926594927405465,Insight Corp
101292,2024-02-15,West,Groceries,Bob,4958.078343082561,3,0.3186680944925775,2.9156434665165136,Insight Corp
101293,2024-03-17,North,Groceries,Eva,6244.015887839423,8,0.03376114452272688,4.0325600369203105,Insight Corp
101294,2022-07-19,West,,Bob,3715.848758844154,1,0.37284935604314795,2.3443922523666734,Insight Corp
101295,2024-04-02,South,Clothing,Eva,42815.22299352739,10,0.4525588269992188,1.7741664666930688,Insight Corp
101296,2023-03-19,East,Furniture,Charlie,4600.1415726065225,1,0.40248157827171693,4.636810068646352,Insight Corp
101297,2022-02-13,North,Electronics,Charlie,4262.1808177783,4,0.18971735453038346,1.1671654914780785,Insight Corp
101298,2023-04-22,North,Clothing,Bob,3794.987037064287,6,0.4512426730821178,3.9698215230010807,Insight Corp
101299,2022-03-02,South,,Charlie,7745.702712498161,5,0.0507731427481149,4.373067649359272,Insight Corp
101300,2022-01-17,East,Furniture,David,8257.989814241437,7,0.19045697866259237,3.8901338668939847,Insight Corp
101301,2022-05-09,West,Furniture,David,4469.442436616627,8,0.00247969543044102,4.529199424078493,Insight Corp
101302,2023-09-23,,Clothing,David,5137.5784246225485,3,0.17976704973826152,2.098659680207204,Insight Corp
101303,2024-07-08,South,Clothing,Charlie,,5,0.02061931177501275,4.141887722011114,Insight Corp
101304,2023-02-04,South,Groceries,David,6661.248860177235,8,0.375194521358587,3.8566919763421112,Insight Corp
101305,2023-04-09,East,Electronics,Eva,6958.46834276007,7,0.1365170859699394,4.9421739603212576,Insight Corp
101306,2023-08-22,West,Groceries,Alice,2334.10430196553,9,0.27510389432151156,4.650608123899659,Insight Corp
101307,2022-12-15,West,Clothing,Bob,5714.016200098438,2,0.2958917510638575,1.2540495331258161,Insight Corp
101308,2022-03-19,North,Groceries,Eva,3039.767988258277,8,0.15426524204168202,,Insight Corp
101309,2024-02-28,,Groceries,David,7637.4082368129175,3,0.12281164888892498,4.995416281345351,Insight Corp
101310,2022-06-20,East,Clothing,Alice,90565.95272504956,4,0.27549231014189407,3.4565805559580403,Insight Corp
101311,2023-02-11,South,Furniture,Bob,3764.975692456046,2,0.11963721169766106,1.37650091907979,Insight Corp
101312,2022-01-18,North,Clothing,Eva,4638.01791809322,7,0.07858561141358383,2.313594950813662,Insight Corp
101313,2022-07-04,,Furniture,Bob,4566.5341126007625,2,0.37221758275027905,2.529822373373419,Insight Corp
101314,2022-02-03,South,Clothing,Charlie,5787.669414328723,4,0.1600204392842106,1.2886301681941656,Insight Corp
101315,2023-10-15,West,Clothing,David,6562.868906266218,4,0.22384323823615943,3.483728834876799,Insight Corp
101316,2022-02-26,South,Clothing,Eva,3277.689062042435,4,0.4561628514162222,4.789089277980933,Insight Corp
101317,2023-09-22,West,Electronics,Eva,7758.131751368171,6,0.06363494020052618,,Insight Corp
101318,2023-03-14,South,Furniture,Alice,7408.535161731265,8,0.03206956402883915,4.434039288809705,Insight Corp
101319,2022-03-14,East,Electronics,Alice,3687.0146486134317,1,0.2148594660366166,4.696494305004267,Insight Corp
101320,2022-12-13,West,Clothing,Alice,5109.2026915434635,2,0.30742745256145726,4.92519726099774,Insight Corp
101321,2022-12-21,East,Groceries,Bob,7566.212816171474,2,0.23274995764369671,4.245260059257657,Insight Corp
101322,2022-04-19,,Electronics,David,6849.3778800162245,1,0.004258937575373933,3.0652811776979023,Insight Corp
101323,2023-06-03,South,Furniture,Bob,4494.885454928157,4,0.2028917454653565,1.2807710247843418,Insight Corp
101324,2023-12-11,North,Clothing,David,6221.509721851809,8,0.24049384583255629,1.2119699436190232,Insight Corp
101325,2024-01-07,North,Electronics,Eva,9495.797437578709,2,0.4733914965950389,4.051536369904359,Insight Corp
101326,2024-03-24,North,Groceries,Bob,5157.739972776818,2,0.03824447298018441,2.0129967693631077,Insight Corp
101327,2023-03-24,North,Electronics,Bob,4051.027622839971,5,0.34407743257458867,2.630251277989014,Insight Corp
101328,2022-05-14,South,Furniture,Bob,5258.629778137099,3,0.19731096779341728,4.2145939814862095,Insight Corp
101329,2024-06-24,North,Electronics,Charlie,5369.828143245977,4,0.43675602159064303,3.465764756155045,Insight Corp
101330,2022-11-30,,Groceries,David,50558.33869799823,6,0.3297092845380028,4.196842083627525,Insight Corp
101331,2022-02-05,,Groceries,David,5662.437601721325,7,0.19692276239404444,3.20704925773149,Insight Corp
101332,2022-11-06,East,,Bob,3118.398410408748,7,0.31979897592401685,1.8159182470675352,Insight Corp
101333,2023-07-18,West,,Charlie,,2,0.22322208861856208,4.126460008130609,Insight Corp
101334,2022-12-07,,Clothing,Bob,6137.367164232197,7,0.3587027966114271,3.8200507044722056,Insight Corp
101335,2022-10-09,,Groceries,David,,2,0.39508240630566677,3.02148229065917,Insight Corp
101336,2022-05-23,,Clothing,Eva,6354.751387992164,3,0.34677226859147126,3.227287057317482,Insight Corp
101337,2023-10-11,South,Electronics,Charlie,,4,0.18678356466784296,1.2242350229426857,Insight Corp
101338,2024-03-16,South,Clothing,Charlie,2403.0131316855277,1,0.01741364990210026,3.8420759315597723,Insight Corp
101339,2023-04-23,South,Clothing,Bob,4251.531885416172,3,0.06914612619644867,3.985622146552281,Insight Corp
101340,2022-01-07,East,Electronics,Eva,5430.295764229026,9,0.23193305855903518,3.6660437685899945,Insight Corp
101341,2023-10-26,West,Groceries,David,6987.895404691083,0,0.2926056797896432,,Insight Corp
101342,2024-07-14,East,Clothing,Alice,5086.434144739394,2,0.046715405155164424,1.099918486938018,Insight Corp
101343,2022-02-02,North,Groceries,David,4630.169588636015,6,0.23148438588272124,3.592623778450178,Insight Corp
101344,2023-05-26,East,Electronics,David,5869.371871977206,3,0.14306863395311042,4.02785892188644,Insight Corp
101345,2023-05-31,East,Furniture,Eva,3693.6517692980988,5,0.034106368561236555,2.4954081463054103,Insight Corp
101346,2022-09-04,East,Groceries,Charlie,5209.122739019609,6,0.17675982789428707,2.637966607742525,Insight Corp
101347,2023-04-26,East,Groceries,David,3200.83061306696,2,0.3166030544647678,1.6818517798598442,Insight Corp
101348,2022-03-29,West,Furniture,Charlie,5123.88577531312,6,0.38800909404376527,3.5780352613735844,Insight Corp
101349,2023-02-26,North,Furniture,Eva,4805.245511225895,7,0.38082091232794385,4.104775962748447,Insight Corp
101350,2022-07-05,,,Eva,3793.5981178258744,8,0.2552852546528339,3.3972607476694674,Insight Corp
101351,2022-04-12,West,Groceries,Bob,5247.560954806609,5,0.04745564758556603,3.5745271484283463,Insight Corp
101352,2022-05-19,East,Groceries,Alice,,5,0.2978217275653451,4.488959892121186,Insight Corp
101353,2024-07-25,,Electronics,Eva,6763.181018508702,8,0.0256357915298826,4.67064400195825,Insight Corp
101354,2022-09-29,,Groceries,Eva,2591.5498954058185,8,0.21252739192825854,3.7116140588934967,Insight Corp
101355,2024-09-16,West,Clothing,Charlie,,8,0.329480291265961,,Insight Corp
101356,2022-09-20,West,Clothing,Eva,3859.606400444781,5,0.061708245849820764,1.4638620468348997,Insight Corp
101357,2022-01-18,East,Clothing,David,,5,0.3107545629576628,,Insight Corp
101358,2023-08-13,West,Groceries,Bob,6130.8680977881995,5,0.3364886256487757,3.6042552583706358,Insight Corp
101359,2023-06-12,East,Clothing,Bob,5761.819767602931,5,0.4452476139031161,1.8723491800593877,Insight Corp
101360,2024-02-08,South,Clothing,David,3944.2501128958056,5,0.10838194216046831,,Insight Corp
101361,2022-03-24,South,Electronics,Eva,6328.205874410143,7,0.4096566651405092,1.2143112783010985,Insight Corp
101362,2023-05-20,North,Electronics,Alice,2704.8036068850024,6,0.17200582552708998,3.0240864532198075,Insight Corp
101363,2024-01-24,South,,Eva,2397.033944610843,2,0.1940012374893017,1.4784133489086155,Insight Corp
101364,2023-09-27,West,Furniture,Bob,3086.193500147114,2,0.4825622716174125,,Insight Corp
101365,2022-10-31,South,Furniture,Alice,4949.787784509641,2,0.25408117215052645,1.8000924539273537,Insight Corp
101366,2024-02-05,East,Furniture,Charlie,6012.74660148244,4,0.4349997089527126,3.915540763607944,Insight Corp
101367,2022-06-12,South,Electronics,Charlie,535.9512889857133,4,0.3493184791114748,1.020961103820711,Insight Corp
101368,2023-04-04,North,Electronics,Eva,6984.11424781968,5,0.20951052420626287,2.5140270252101273,Insight Corp
101369,2022-01-29,South,Electronics,Eva,5196.668294267652,11,0.021600998716022446,1.1789363954812173,Insight Corp
101370,2022-09-02,East,,Alice,2648.341478615337,5,0.24634762972814978,1.1982965082337822,Insight Corp
101371,2023-06-02,East,Clothing,Alice,5151.420455434371,6,0.18723164860323022,,Insight Corp
101372,2024-09-25,West,Furniture,Eva,6638.78812201763,3,0.2623234888538992,2.0981848937785137,Insight Corp
101373,2024-02-13,South,Clothing,Bob,5899.161522959388,4,0.3655452988767717,4.132832780128485,Insight Corp
101374,2023-05-20,East,Groceries,Charlie,6648.609593830949,203,0.2685894090410634,3.1805968325155574,Insight Corp
101375,2022-03-06,North,Electronics,Alice,2950.6300559043334,7,0.33557104710883595,1.558270064854705,Insight Corp
101376,2022-09-18,West,Furniture,Bob,4378.992147292393,4,0.3497281646626931,2.5616341222561574,Insight Corp
101377,2024-04-03,North,Furniture,Eva,3612.961654214702,6,0.3897234158214979,4.648220960604501,Insight Corp
101378,2024-06-14,South,Groceries,David,7576.370307566477,5,0.32488201254344873,2.6836165846828086,Insight Corp
101379,2024-08-16,South,Clothing,Alice,5959.044265229945,4,0.4403598066687694,4.792973906429877,Insight Corp
101380,2023-12-14,South,Furniture,David,9270.51438343646,1,0.14999870156377343,4.6768091395963705,Insight Corp
101381,2024-06-14,West,Clothing,Bob,4298.585699874159,6,0.41788745254457105,2.588581403422578,Insight Corp
101382,2024-09-16,East,Clothing,Charlie,3912.9886824765426,4,0.31584383285666906,3.5942257521336693,Insight Corp
101383,2022-11-26,West,Groceries,Bob,4785.760042107274,4,0.30665731803935603,4.150871473778235,Insight Corp
101384,2024-08-11,North,Furniture,Charlie,7067.5358321338235,6,0.09318729671897424,1.72056809659946,Insight Corp
101385,2023-07-26,West,Clothing,Bob,4450.8204659369785,3,0.42203086909115173,3.121003908263077,Insight Corp
101386,2023-07-25,North,Clothing,Alice,5186.656396860416,2,0.3007898376163172,1.4125771168764678,Insight Corp
101387,2022-09-12,West,Groceries,Alice,5145.0360543302295,4,0.0904179482009993,3.0132749159001984,Insight Corp
101388,2023-06-20,East,Groceries,David,5059.245141803284,8,0.024889008694868542,1.5132794854829386,Insight Corp
101389,2024-06-01,North,Clothing,Bob,4021.4023093062833,7,0.24328051989124894,4.098891653491102,Insight Corp
101390,2024-04-26,South,,Bob,4794.06339813445,7,0.14131611677616046,3.4632497275977503,Insight Corp
101391,2022-05-21,South,Clothing,David,4729.846097972963,3,0.1483323195867648,3.5897720686131,Insight Corp
101392,2022-03-31,West,Furniture,Eva,4988.653010488027,0,0.038535830160635054,1.9829074567416636,Insight Corp
101393,2023-01-20,,Electronics,Bob,6415.275227229063,5,0.11176993724800383,3.434514366634328,Insight Corp
101394,2022-08-03,North,Groceries,Bob,7640.942051936739,6,0.4836884928467572,3.9957706116664737,Insight Corp
101395,2024-03-01,South,Electronics,Bob,3739.3478559954397,5,0.27990983983227047,2.241850478374582,Insight Corp
101396,2022-09-02,East,Clothing,Eva,4412.009562818427,7,0.26756523524951314,4.787935206170049,Insight Corp
101397,2023-05-12,East,,Alice,3762.4821523907203,6,0.2528641154839764,,Insight Corp
101398,2024-05-12,West,,David,5280.652305833409,6,0.38444505597934586,2.4356383036396347,Insight Corp
101399,2024-09-17,North,Electronics,Eva,4192.475813733535,9,0.338001947427215,2.5406554414635836,Insight Corp
101400,2023-03-24,East,Clothing,Charlie,5359.695250612983,7,0.09585185883389119,,Insight Corp
101401,2023-07-04,East,Groceries,Charlie,6655.44036566718,7,0.2506339100841046,,Insight Corp
101402,2023-01-25,North,Furniture,Eva,1211.2524712930876,2,0.35446077741210547,3.454546576725619,Insight Corp
101403,2023-09-04,,Furniture,Eva,5737.6698344010365,6,0.2253804252214685,2.0556741402524037,Insight Corp
101404,2022-03-28,South,Groceries,Alice,4309.7194266531815,7,0.2710137844618577,4.103307249092662,Insight Corp
101405,2024-09-15,West,Furniture,Charlie,5690.633401976584,4,0.04061184649146826,4.953846732943807,Insight Corp
101406,2023-03-03,South,,David,3655.2958433746994,10,0.006031239535081778,4.895224937304802,Insight Corp
101407,2024-07-09,North,Clothing,Bob,6794.391482460313,7,0.3844192273668209,1.4740211115986477,Insight Corp
101408,2023-02-19,East,Clothing,Bob,6369.920927060426,4,0.38752427704576703,4.245207273502228,Insight Corp
101409,2022-05-16,South,Clothing,Alice,5852.528222813964,9,0.2543470341409192,3.5902274859665266,Insight Corp
101410,2024-04-02,West,Electronics,Alice,6189.838576715148,9,0.4076406509420712,4.025737283015305,Insight Corp
101411,2022-11-27,South,Electronics,Charlie,3881.56929924174,3,0.3908996302146432,2.527127078297515,Insight Corp
101412,2022-11-13,North,Electronics,David,4070.564367966065,4,0.1788742370976476,2.390494804465242,Insight Corp
101413,2024-09-27,West,Groceries,David,6128.654301226219,7,0.24536380158549603,2.735705636774967,Insight Corp
101414,2022-02-07,South,,Eva,,5,0.23716465650641588,4.987894963980409,Insight Corp
101415,2022-08-28,West,Furniture,Alice,7168.45256998713,7,0.009771197069055826,1.6504016773795147,Insight Corp
101416,2022-01-30,North,,Bob,4514.613393078453,7,0.00010819838593834064,4.6763322729919246,Insight Corp
101417,2022-05-10,East,Groceries,Bob,5752.841584790933,2,0.41919062526006484,3.1528070673903685,Insight Corp
101418,2023-12-11,North,Groceries,Charlie,,3,0.4888971415536272,3.6367629631676133,Insight Corp
101419,2022-02-22,North,Electronics,Bob,3940.664968897885,2,0.37807590320247964,1.352601822882761,Insight Corp
101420,2023-11-19,North,Groceries,David,5103.142626267174,4,0.035777035053682016,4.312544367209817,Insight Corp
101421,2022-04-05,North,Electronics,David,6581.274746955961,1,0.30434258589222457,1.3579534816969487,Insight Corp
101422,2023-02-04,East,Electronics,Alice,6426.916083314797,3,0.312967940406223,3.736554986002388,Insight Corp
101423,2023-11-07,East,Groceries,Charlie,4508.2770346409625,4,0.13452341456830558,3.5465360099691265,Insight Corp
101424,2024-04-29,,Clothing,Bob,4224.904343717219,3,0.24368314957593729,4.9561172944605865,Insight Corp
101425,2023-10-20,South,Clothing,Alice,4650.296101182423,8,0.006385003542468737,4.505699812806978,Insight Corp
101426,2024-07-14,East,Groceries,Eva,7171.786649227046,2,0.23408875814726793,2.536371063723982,Insight Corp
101427,2023-04-10,East,Clothing,Eva,4581.34121546008,6,0.13479695220969962,4.622878490228991,Insight Corp
101428,2024-05-24,South,Furniture,Bob,5117.173538725197,7,0.10845091741210916,,Insight Corp
101429,2022-12-13,East,Furniture,Bob,4359.820293614863,5,0.4871952396227208,2.094208829182158,Insight Corp
101430,2022-09-02,North,Electronics,Bob,6058.32284719398,3,0.3365055779572912,4.722072871052466,Insight Corp
101431,2022-08-04,North,Clothing,David,5233.287556375484,9,0.4462534009079257,3.1236447397993965,Insight Corp
101432,2023-06-08,South,Furniture,Bob,3494.849283862656,8,0.07276705042073933,2.2145896836329255,Insight Corp
101433,2023-06-30,,Groceries,Eva,3546.7638289475085,6,0.11472397018910774,1.7460414203308545,Insight Corp
101434,2023-04-09,West,Clothing,Bob,2002.0916501667398,3,0.4634331513278452,,Insight Corp
101435,2024-03-14,South,Furniture,Charlie,3753.0178863115757,0,0.1405057249190037,4.7100004604053325,Insight Corp
101436,2023-06-20,South,Furniture,Eva,6190.918705448258,10,0.43963472208350884,4.726707596513037,Insight Corp
101437,2022-09-09,North,Groceries,Charlie,6985.640807018402,4,0.36957405561342543,3.476048633787642,Insight Corp
101438,2023-09-23,West,Electronics,Eva,6028.337544825776,2,0.018883571784324427,1.356357905955138,Insight Corp
101439,2022-06-07,East,Groceries,Alice,,4,0.07601312387239129,2.7137537365405486,Insight Corp
101440,2024-01-24,North,Electronics,Eva,4810.210925707026,8,0.27883899370120924,3.2329439411642134,Insight Corp
101441,2023-10-28,South,Furniture,Eva,6162.37183237098,1,0.45852737880302863,3.9623647891646927,Insight Corp
101442,2023-12-19,West,,Charlie,5429.417334622826,3,0.2880842162988574,4.650067841223947,Insight Corp
101443,2024-08-23,East,Furniture,Charlie,,5,0.3493441133627546,4.984125182838781,Insight Corp
101444,2022-05-16,East,Furniture,Eva,4852.332028734877,3,0.33692661469871193,2.645123034547124,Insight Corp
101445,2023-11-16,North,Clothing,Eva,7014.512125604197,3,0.05695132995188901,4.535740955353969,Insight Corp
101446,2022-05-17,West,Electronics,David,6311.17112272679,4,0.41469355071997976,4.309777383595137,Insight Corp
101447,2022-07-01,West,Electronics,Alice,6103.164929306238,2,0.3660003222820789,3.3335443708719987,Insight Corp
101448,2024-04-16,South,Electronics,Alice,1982.7630118072698,3,0.1600523866601125,3.2746051517794483,Insight Corp
101449,2024-08-20,West,Groceries,Bob,6393.784342321566,7,0.23032002177121602,4.926079393473183,Insight Corp
101450,2023-07-26,West,Clothing,Eva,4808.73803163627,5,0.23997265796762635,2.5035957810720815,Insight Corp
101451,2023-07-06,North,Clothing,Eva,4334.110258347662,5,0.39713221052836756,2.7476271976000533,Insight Corp
101452,2024-08-05,West,Clothing,Eva,2775.63043823313,5,0.4761081362623154,3.010118587913005,Insight Corp
101453,2024-07-12,East,Groceries,Eva,,8,0.4289061471310955,3.866715628308604,Insight Corp
101454,2024-03-16,North,Electronics,Alice,5050.327395227364,8,0.23935026288403105,3.0961352058894,Insight Corp
101455,2024-05-25,North,Electronics,Charlie,3045.497117277793,4,0.16904169051965795,3.400941839768756,Insight Corp
101456,2023-12-21,South,Electronics,David,2790.079740659462,11,0.11552718774660348,2.531138913756829,Insight Corp
101457,2022-11-28,West,Clothing,Charlie,5729.929220192167,3,0.3432249447043849,1.2519052199682998,Insight Corp
101458,2022-06-28,,Clothing,Charlie,6307.557696592065,7,0.20878960407430946,3.4325555740762086,Insight Corp
101459,2023-02-14,East,Furniture,Alice,5285.424364883633,7,0.07114356587033083,3.4796336296701322,Insight Corp
101460,2022-07-09,North,,David,6726.2519745265445,5,0.02459953786688862,2.2304284593153314,Insight Corp
101461,2023-05-20,North,Groceries,Eva,4870.422523472752,3,0.29109859615997435,3.47600844041093,Insight Corp
101462,2024-07-06,North,Clothing,Alice,4918.473088399696,9,0.4367083207964077,3.471663106006141,Insight Corp
101463,2024-09-11,East,,Alice,3624.4579568888144,6,0.16536809905899558,2.440951013594197,Insight Corp
101464,2023-02-09,East,Electronics,David,2659.637033669424,5,0.1057168664278863,3.9216709914337415,Insight Corp
101465,2023-05-25,South,Clothing,Bob,,5,0.2514018364999048,3.3573669229477656,Insight Corp
101466,2022-09-27,South,Groceries,Alice,,8,0.37633702302545874,1.406705338069874,Insight Corp
101467,2023-04-04,South,Groceries,Charlie,2911.231149292282,3,0.017593931047187317,2.879285908121326,Insight Corp
101468,2023-09-26,West,Groceries,Charlie,,6,0.43831518523981705,4.512692678642597,Insight Corp
101469,2022-10-15,North,,Eva,4849.9305333445,5,0.4955175681740275,4.059804905934017,Insight Corp
101470,2022-02-04,,Groceries,Alice,4589.011290255436,5,0.2231924718539316,,Insight Corp
101471,2024-08-15,South,Electronics,Eva,4386.473228277591,6,0.42220991802707075,4.809645176860213,Insight Corp
101472,2022-06-28,,Electronics,Alice,5571.903720451968,7,0.2091712781517005,2.0039292308229477,Insight Corp
101473,2023-10-26,South,Electronics,David,6227.263288207212,5,0.05257489079980221,,Insight Corp
101474,2023-06-22,West,Clothing,Alice,5603.5867535423085,4,0.2511735285462179,1.8229568350732905,Insight Corp
